revenu_mensuel,age,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,annes_sous_responsable_actuel,nombre_participation_pee,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,interaction_distance_heures_sup,surmenage_transports,distance_domicile_travail,nb_formations_suivies,nombre_experiences_precedentes,annees_depuis_la_derniere_promotion,frequence_deplacement_num,augementation_salaire_precedente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,tranche_age_Intermédiaire,tranche_age_Junior,tranche_age_Senior,niveau_education,note_evaluation_precedente,note_evaluation_actuelle,niveau_hierarchique_poste,satisfaction_employee_environnement,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,genre_binaire,heures_supplementaires_binaire
-0.20567437,-0.1135135,-0.26467147,0.037769638,-0.057254937,-0.52326643,0.2536034,-0.54753834,-0.20648932,-0.27089465,-0.09056016,-0.28400233,0.024178945,-0.41303635,-0.15136631,0.19073154,0.03470929,-0.28561416,-0.14910433,-0.10536583,0.2038209,-0.120858535,0.013415779,-0.004205356,-0.057071686,-0.08400028,0.0,-0.64386785,-0.037142158,-0.060066093,0.0035773255,0.019254036,-0.0050783246,0.0,-0.0010603305,0.0018170098,0.006775582,-0.015092021,-0.08359787,-0.019625613,0.0,0.00023588049,-0.36022988,0.0,0.0,-0.027824774,-0.42665914,0.0,-0.01314275,-0.045391507,0.12500535,-0.031060625,-0.04967338,-0.007791303,0.0
0.15677024,-0.444355,0.05960055,-0.026318217,-0.04461883,0.16796899,0.40275887,0.15391673,0.27858838,-0.10992033,-0.32370964,0.22696862,-0.28413668,-0.43398553,-0.22350648,-0.2763374,-0.022031048,0.5835767,-0.13080698,-0.10079508,0.1297606,0.11237496,0.0041674217,0.0010354309,-0.07583436,-0.051551595,0.0,0.10081748,-0.020645965,0.20528167,0.00785409,0.019176695,-0.028938795,0.0,-0.0010603305,0.0044119926,0.009508479,0.008913656,0.025942957,-0.005751922,0.0,0.06799623,0.13692737,0.0,0.0,0.020694714,-0.33294025,0.0,-0.0039996584,-0.052785434,0.0067406576,-0.01264752,-0.040269203,0.08506835,0.0
0.5119294,-0.40631807,0.12880726,-0.025839029,-0.016553719,0.15910251,0.3250825,0.19031426,0.3472745,-0.04978216,-0.22674386,0.22332463,-0.1936836,-0.49767643,-0.2589886,-0.3034734,-0.03401111,-0.16470942,-0.18263572,-0.1138496,-0.09451841,0.13375041,0.0051955353,0.0023726316,-0.09750213,-0.10197289,0.0,-0.75089073,-0.016491346,-0.07199882,0.0035773255,0.018608067,-0.028938795,0.0,-0.0010603305,0.0018170098,0.009508479,-0.015092021,-0.05529539,-0.013445556,0.0,0.0087231565,-0.35440084,0.0,0.0,0.032983456,0.07338086,0.0,-0.0039996584,-0.09085914,0.039768472,0.017450709,-0.05881751,-0.096963465,0.0
-0.49043232,-0.083175905,-0.31742787,0.11423937,0.02284938,0.030437883,-0.32368335,-0.64257526,-0.0739676,-0.74120307,-0.0722347,-0.29761365,0.4322803,-0.46303385,-0.12112893,0.11901582,-0.041713554,0.6530607,-0.15529056,-0.055190742,-0.0329353,-0.04559526,0.0048169503,-0.03674458,0.12107351,0.10119332,0.0,0.086120486,0.055969212,-0.021514015,0.00785409,0.02655049,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.009089767,0.0056453645,0.038366213,-0.013202875,0.0,0.028433723,0.15953659,0.0,0.0,0.0073247408,0.06926113,0.0,0.021648016,-0.049746346,-0.0014412459,-0.117178336,-0.05537387,0.0694724,0.0
0.46745333,-0.14903401,0.1794692,-0.03127845,0.026040323,0.1910384,-0.6177773,0.09434664,0.41345567,0.40084395,0.26506898,0.57473576,-0.24554665,-0.41246483,-0.19377823,0.1892514,-0.045993853,-0.15533352,-0.010630455,-0.0881887,-0.107384175,-0.109482735,-0.047055576,0.0010354309,-0.074482076,-0.058303542,0.0,0.17088744,-0.016802527,0.14925654,0.00785409,0.02005163,-0.017415002,0.0,-0.0010603305,0.0044119926,0.008040944,-0.003921827,-0.05529539,-0.014304569,0.0,0.037079364,0.08729768,0.0,0.0,0.02056966,-0.14216286,0.0,-0.0039996584,-0.12099477,-0.023270141,-0.030368404,-0.05315081,0.043021213,0.0
-0.012478607,0.009481999,0.069535196,-0.047281682,0.012107573,-0.05146727,0.38907668,-0.23679958,-0.009571068,-0.4041987,0.71091586,-0.2576942,0.07270323,0.27912045,0.1618787,-0.26274532,-0.023088766,-0.28451663,0.45099697,0.44319117,0.14804949,0.15216136,0.01270874,0.0010354309,-0.057814613,-0.054864883,0.0,-0.467565,-0.09482928,-0.060066093,0.0035773255,0.01734148,-0.0077573876,0.0,-0.0010603305,0.0044119926,0.009769031,-0.004812808,-0.033474505,-0.014304569,0.0,0.00023588049,0.105481595,0.0,0.0,0.011306278,-0.15991129,0.0,-0.0039996584,0.18291873,0.02122857,0.114477046,-0.042489983,-0.009834167,0.0
-0.72801167,-0.27471945,-0.23321243,-0.025475154,-0.03783485,-0.04203275,0.30256772,0.09245187,-0.2330282,-0.2410842,0.47702503,-0.28609216,-0.349193,-0.5177862,-0.20475088,-0.30851898,-0.018590104,0.109398596,-0.24528475,-0.11299261,-0.09160279,0.12671266,0.005845064,-0.00041913497,-0.14343289,-0.080072805,0.0,0.031359628,-0.062143963,-0.04801009,-0.25295448,0.01496419,-0.028938795,0.0,-0.0010603305,0.0018170098,0.008040944,-0.0021156901,0.038366213,-0.038243506,0.0,-0.16628888,-0.31495556,0.0,0.0,0.025844794,-0.17803402,0.0,0.021648016,0.14064577,0.039124854,0.05371469,0.05462985,0.05479091,0.0
-0.16694011,0.13483095,0.06467955,-0.02700851,0.0034571437,-0.03491039,0.36944363,-0.42760396,-0.41086328,-0.12505344,-0.26330438,-0.40917408,-0.309064,-0.4875316,-0.15095735,0.23481199,-0.032426313,-0.28415883,-0.2284019,-0.087681964,-0.13263364,0.115466535,0.013198018,0.0010354309,0.051095475,0.05903878,0.0,0.10912411,0.076914676,-0.045502737,0.00785409,0.014383132,-0.005431941,0.0,-0.016283756,0.0044119926,0.008040944,-0.0025722126,0.038366213,-0.007951274,0.0,0.0073404424,0.13412133,0.0,0.0,0.010475452,-0.19931827,0.0,-0.01314275,-0.07346929,-0.11906293,0.035815965,-0.06968715,0.009133994,0.0
-0.027616523,0.02948926,0.07916024,0.064755894,0.004030171,-0.45019484,-0.34573385,-0.016396916,-0.32055885,-0.09850826,0.37253767,-0.34840816,0.35459346,-0.5036841,-0.1347351,-0.15915772,-0.0408657,-0.2781638,0.34902292,-0.097263366,-0.10367759,-0.12728018,-0.114737146,0.0010354309,-0.049115647,-0.039152604,0.0,0.10827446,-0.040696457,0.23782113,0.00785409,0.020561522,-0.016602118,0.0,-0.016283756,0.0044119926,0.009939313,-0.012230818,-0.061755363,-0.014304569,0.0,0.02877649,0.10670912,0.0,0.0,0.0068683233,-0.106536806,0.0,-0.0039996584,-0.06556601,0.037303694,0.08432032,-0.04044161,0.013030264,0.0
0.23353106,0.108650126,-0.059444733,-0.028196143,-0.053485308,0.0015024059,0.40820417,-0.0791286,-0.15479314,0.31459644,0.6563213,0.1934345,0.28845757,0.5155149,-0.19991793,0.11348003,-0.054506887,-0.71841013,-0.1763434,-0.54038936,-0.30484855,0.15501495,0.0051955353,0.011391697,-0.0800002,-0.11618574,0.0,-0.79985404,-0.037011243,-0.021190273,0.0035773255,0.026056664,-0.009217952,0.0,-0.0010603305,0.003227903,0.009089767,-0.015092021,0.02802061,-0.014304569,0.0,-0.041468658,0.06239402,0.0,0.0,-0.029853722,0.043892182,0.0,-0.0039996584,-0.033676673,0.04838826,0.12408372,-0.06798962,-0.046278525,0.0
-0.5956423,-0.24212952,-0.3824683,-0.047922824,-0.016755268,0.12889819,0.17939085,-0.5540399,0.17436527,-0.85428876,-0.21789782,-0.33599758,-0.29614326,-0.44980615,-0.24565676,-0.31438473,-0.11252441,-0.2549646,-0.12456046,-0.09524789,-0.24126641,0.089258306,0.005845064,0.0010354309,-0.08277607,-0.080072805,0.0,0.061038904,-0.079823814,-0.04801009,0.005970099,-0.37923342,-0.016602118,0.0,-0.0010603305,0.0044119926,0.009508479,-0.0021156901,0.015597354,-0.024974015,0.0,-0.16055606,0.09921983,0.0,0.0,0.005970869,-0.18846133,0.0,0.021648016,-0.07531494,-0.010466497,-0.08775999,-0.055132844,-0.04164899,0.0
0.07030825,0.035223216,0.0045841755,-0.030911995,0.033292316,-0.00015711924,0.34177724,-0.048331544,-0.24432972,0.21415582,-1.0617912,-0.46304852,-0.02643396,-0.525611,-0.22535016,0.18738088,0.036048193,0.40519315,-0.10528085,-0.076105244,-0.20364612,0.060141098,0.0051955353,0.0010354309,-0.061581083,-0.058303542,0.0,0.10475924,-0.055164248,0.14925654,0.00785409,0.027422111,-0.02617906,0.0,-0.0010603305,0.0044119926,0.009089767,-0.0021156901,0.02802061,-0.005751922,0.0,-0.1614076,0.14757058,0.0,0.0,-0.01107697,-0.19099616,0.0,-0.0039996584,-0.046237387,0.068866625,-0.023239069,-0.07149175,0.0020961585,0.0
-0.36100748,-0.22552711,-0.37209246,0.024061063,-0.393416,-0.2536134,-0.38347146,-0.20376556,-0.15561943,-0.84062946,-0.8741041,-0.36048245,0.11463004,0.5689238,0.29331654,0.2559253,-0.031642154,0.28461233,-0.20226488,-0.007802739,-0.03748662,-0.060857967,0.014065308,-0.004205356,0.091161594,0.107887335,0.0,0.094867,-0.06858571,-0.013561581,0.00785409,0.019745113,-0.012102943,0.0,0.0036705653,0.0018170098,0.006775582,-0.0021156901,0.02802061,0.027536243,0.0,0.030926015,-0.27185547,0.0,0.0,-0.034504984,-0.1956433,0.0,0.021648016,-0.07905866,-0.28309447,-0.117178336,-0.081956156,-0.14724094,0.0
-0.2727187,-0.37488103,-0.009960648,-0.032006312,-0.03665601,0.1522889,-0.54632455,0.10504481,0.22639474,-0.32033238,-0.2098189,0.3256815,-0.5692039,-0.34236467,-0.14272173,0.23527703,-0.041682746,-0.10350317,-0.19123855,-0.13221571,0.06957064,-0.06315975,0.0051955353,-0.03674458,0.13550237,0.10119332,0.0,0.13383666,0.035620414,-0.021514015,0.009500974,0.0229418,-0.017415002,0.0,-0.0010603305,0.0044119926,0.0039539845,-0.0021156901,0.025942957,0.034998547,0.0,0.035269596,0.15101597,0.0,0.0,-0.023055162,0.0861579,0.0,-0.01314275,-0.06604907,0.085653104,-0.034051087,-0.054780647,-0.181646,0.0
0.4058056,0.02058589,0.02628459,-0.03127845,0.0128011,0.06374461,-0.45047143,-0.10832872,0.022851275,0.24724384,0.50997037,-0.31268674,-0.3355918,-0.5600018,-0.23480631,-0.20804514,-0.044552676,-0.253728,-0.124658644,-0.09932485,0.015513306,-0.1699806,0.0051955353,-0.03674458,-0.0800002,-0.07676497,0.0,-0.6814895,-0.013585778,-0.036919482,0.0035773255,0.019355556,-0.028938795,0.0,-0.0010603305,0.0044119926,0.008040944,-0.015092021,0.038366213,-0.014304569,0.0,-0.09280115,0.11818862,0.0,0.0,0.019869993,0.03999046,0.0,-0.0039996584,-0.09525431,-0.0076126643,-0.06603332,-0.045863725,0.032278646,0.0
-0.0848091,-0.1565658,0.068716615,-0.010017559,0.010448511,0.13958713,-0.36177367,-0.035519347,0.4508157,-0.47686237,-0.96517634,-0.2279214,-0.3055653,0.47687075,0.077681944,-0.17830268,-0.057894267,-0.22092195,-0.19138734,-0.047729146,-0.082172036,-0.05891143,0.005845064,-0.008212732,0.0848172,0.080931604,0.0,0.10494749,0.085051194,-0.021514015,0.00785409,0.015990952,-0.023489747,0.0,-0.0010603305,0.0044119926,0.009203518,-0.0021156901,-0.05529539,-0.004469277,0.0,0.052964743,0.0949368,0.0,0.0,0.013002519,-0.15616809,0.0,0.0574665,-0.11941813,-0.15394549,0.033824705,-0.03720279,0.032278646,0.0
0.045308694,0.20437767,-0.04729205,-0.029014654,-0.021961503,-0.014501284,0.33005017,-0.018127358,-0.20812209,0.15725581,0.5355981,-0.13265783,-0.33790556,-0.5868955,-0.29462838,-0.34777328,-0.04246841,-0.23223205,-0.08284637,-0.12882711,-0.024076784,0.15034863,0.0051955353,0.0010354309,-0.074482076,-0.042698618,0.0,0.11045448,-0.02220827,0.14925654,0.00785409,0.017155573,-0.028938795,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0021156901,0.038366213,-0.014304569,0.0,-0.1219596,0.11889766,0.0,0.0,-0.16559675,-0.15883811,0.0,-0.0039996584,-0.048154864,-0.006107971,-0.054223288,0.0034317719,-0.047771197,0.0
-0.19898388,-0.15000513,0.12714292,0.018349268,-0.009764194,-0.022376765,0.31052703,-0.16815844,-0.09662594,-0.41522753,-0.18345684,-0.22976537,0.2750185,0.2149824,0.22157218,-0.25252113,0.016845388,-0.6338889,-0.18313357,0.39928058,-0.15079947,0.12013199,0.01270874,0.0023726316,-0.06510487,-0.10815887,0.0,-0.5556588,-0.049375236,-0.07199882,0.0035773255,0.012862203,-0.008111004,0.0,-0.0010603305,0.0015050084,0.009769031,-0.015548543,0.025952447,-0.004469277,0.0,0.000794705,-0.22606274,0.0,0.0,0.052091107,0.05285998,0.0,-0.01314275,0.15811563,-0.22345334,-0.09376089,0.27952743,0.034554925,0.0
0.4683215,-0.3728923,0.032205958,-0.024236904,-0.021961503,-0.00087924115,-0.12438902,-0.010360338,-0.15470095,0.15425825,-0.1205737,-0.14032945,0.1924657,-0.49453887,-0.26114303,-0.22430585,0.0047121355,0.49298692,-0.075534865,-0.070389934,-0.092494875,-0.06524372,-0.047055576,-0.00041913497,-0.074482076,-0.058303542,0.0,0.13419583,-0.042020597,0.14925654,0.00785409,0.024952946,-0.028938795,0.0,-0.0010603305,0.0018170098,0.010931605,-0.003921827,0.038366213,-0.005751922,0.0,-0.09566614,-0.31113604,0.0,0.0,0.01620488,-0.112000436,0.0,-0.0039996584,-0.08619098,0.042590037,-0.06603332,-0.075222515,-0.21637347,0.0
-0.26248103,0.10352107,0.063162245,-0.017623002,-0.015156813,-0.071717784,0.32893762,-0.07456734,-0.39957717,-0.20318148,-1.0048648,-0.323035,0.28513083,-0.42355615,-0.1558053,0.18174575,0.0086420765,-0.24033153,-0.21783292,-0.08383245,0.00020572764,0.0941993,0.013198018,0.0010354309,0.08290979,0.08599451,0.0,0.115223356,0.076914676,-0.045502737,0.00785409,0.014590193,-0.018056357,0.0,-0.016283756,0.0044119926,0.009089767,-0.0025722126,-0.08359787,-0.004469277,0.0,0.0055226358,0.13412133,0.0,0.0,0.012377896,-0.19536044,0.0,-0.01314275,-0.066245936,-0.18602377,0.0036587366,-0.06968715,-0.010312812,0.0
-0.2663794,-0.08043174,0.027032632,-0.03127845,0.003588836,0.025023814,-0.53247774,-0.02781996,-0.100693725,-0.20517924,0.45133978,-0.14006312,0.0021412373,-0.48108816,-0.17091312,-0.24287693,0.030336402,-0.59250915,-0.20560321,0.5220925,-0.15191919,-0.12264465,0.004706258,-0.008212732,0.13550237,0.10989607,0.0,0.11713422,0.100198284,-0.045502737,0.00785409,0.022755992,-0.028938795,0.0,-0.0010603305,0.003227903,0.009089767,-0.0021156901,0.025952447,-0.019625613,0.0,-0.02389751,0.05810536,0.0,0.0,0.030345485,-0.15976086,0.0,-0.01314275,-0.05573768,0.039436154,0.103874765,-0.056273844,0.032278646,0.0
0.099368684,0.12592025,-0.0035311668,-0.041208807,0.040043075,-0.09763701,-0.32989454,-0.35911104,-0.16586705,0.14449568,-0.16526146,-0.398956,-0.037751183,-0.57185775,-0.2709876,-0.23611252,-0.04425475,-0.67944455,0.19817021,0.360466,-0.313942,-0.1155114,0.01270874,-0.008212732,-0.012172764,-0.064489536,0.0,0.104259945,-0.042767867,0.14925654,0.00785409,0.017474504,-0.016955733,0.0,-0.016283756,0.003227903,-0.29115242,-0.0017894951,0.012613476,0.00085176714,0.0,0.026705079,0.1225602,0.0,0.0,0.0068688965,-0.54193723,0.0,-0.0039996584,-0.034166805,-0.163137,0.14412382,-0.07428497,0.009467452,0.0
-0.32421032,-0.23913826,0.027243756,0.001661947,0.051981613,-0.56133807,-0.30732274,-0.04460074,-0.36787632,-0.3674615,-0.15647274,-0.060204938,0.34059477,-0.42014053,-0.14008996,0.16462597,-0.020084193,-0.23858917,-0.17357382,-0.071692616,0.20679533,-0.08390781,0.021418262,-0.004205356,0.10187618,0.062305182,0.0,0.111483574,0.04127998,-0.04317586,0.00785409,0.014787863,-0.005431941,0.0,-0.016283756,0.0018170098,0.008776739,-0.0025722126,-0.08359787,-0.004469277,0.0,0.03539268,-0.40199417,0.0,0.0,-0.029482879,-0.1682953,0.0,-0.01314275,0.2939163,-0.16425255,-0.061245844,-0.048180882,-0.033038877,0.0
0.29696068,-0.20193875,0.031727836,-0.04237829,0.02868784,-0.021589046,-0.48149267,0.06251902,-0.15754895,0.06892753,0.33839402,-0.2602291,-0.33214155,-0.50631654,-0.21827005,0.22648126,-0.032460548,-0.43197823,0.074938476,-0.17549273,-0.015062532,-0.12728018,0.0051955353,-0.011896763,0.109517805,0.13015778,0.0,0.11640435,-0.042767867,-0.03365963,0.00785409,0.019299587,0.14316726,0.0,-0.0010603305,0.0015050084,0.008040944,-0.0013329729,-0.056082807,-0.014304569,0.0,0.046381555,-0.22856659,0.0,0.0,0.019707154,0.066071495,0.0,-0.0039996584,-0.07631535,0.010430089,0.16418916,-0.05406552,-0.056030154,0.0
0.14828478,-0.19561504,0.0359407,-0.0021780513,-0.02808623,-0.026886323,0.35293457,-0.19061686,-0.12394159,0.2579129,-0.8606357,-0.099226914,0.5267129,-0.5308888,-0.34225205,-0.32672453,0.0073327553,-0.1604398,0.06500703,-0.11398426,-0.0073679085,0.13811015,0.013198018,-0.00041913497,-0.040380485,-0.09005727,0.0,-0.76483655,-0.016900074,-0.048852205,0.0035773255,0.022467436,-0.025366172,0.0,-0.0010603305,0.0018170098,0.009769031,-0.004812808,-0.08359787,-0.013445556,0.0,-0.0011504244,-0.2670008,0.0,0.0,0.019830445,-0.4671071,0.0,-0.0039996584,-0.05465293,0.079451375,-0.054223288,-0.041211303,-0.06815132,0.0
-0.20644298,-0.29295832,-0.040032443,-0.04128398,-0.043067746,0.1484413,0.39706394,0.19736767,0.37037393,-0.23110779,-0.33246738,0.21621864,-0.3244786,-0.4462827,-0.1990047,0.18683591,0.038608626,-0.3425934,-0.20371784,-0.06615214,-0.07778755,0.14877686,0.0051955353,-0.00041913497,-0.09750213,-0.080072805,0.0,-0.652932,-0.0214573,-0.07199882,0.0035773255,0.010197688,-0.01776862,0.0,-0.0010603305,0.0018170098,0.008040944,-0.015092021,-0.05529539,-0.004469277,0.0,0.029943025,-0.38907897,0.0,0.0,-0.018281247,-0.44409093,0.0,-0.01314275,-0.04523407,-0.14039288,0.020578956,-0.06396129,0.03086624,0.0
-0.27473757,-0.33860093,-0.39196035,0.0057973955,-0.017778032,-0.47537538,0.23333558,0.13408363,-0.06813023,-0.27409637,-0.20990331,-0.38264415,0.08127777,-0.527286,-0.19513057,-0.24399337,-0.042714752,0.36359882,0.3741203,-0.04589263,-0.056949377,0.057772376,0.025173202,-0.00041913497,-0.11671416,-0.109208204,0.0,0.05457437,-0.080571085,-0.04801009,0.00785409,0.020484127,-0.028938795,0.0,-0.0010603305,-0.05751496,0.006775582,-0.0017894951,-0.061755363,-0.013202875,0.0,0.020300709,-0.42290342,0.0,0.0,0.0029643455,-0.19803943,0.0,0.021648016,-0.09815802,-0.006844584,-0.09129304,-0.0449865,-0.18657836,0.0
-0.28854647,0.03365589,-0.0003197533,-0.004369498,-0.04622802,0.012558785,-0.67681086,-0.10499391,-0.21985514,-0.3357504,-0.12265335,-0.07292987,-0.37852123,0.827507,0.26091594,0.10994992,0.016510261,-0.3212693,-0.035299852,-0.1352427,0.06356363,-0.077108994,0.013198018,-0.03674458,0.0947296,0.07823683,0.0,0.09145211,0.068941556,-0.023684021,0.00785409,0.030974057,-0.004644761,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0017894951,-0.08359787,-0.0187666,0.0,0.03221334,0.051015306,0.0,0.0,0.005244639,0.66033405,0.0,-0.01314275,-0.10301118,0.058504324,-0.04278607,-0.04779758,-0.1361394,0.0
-0.18913792,0.07723217,0.03721957,-0.017356744,-0.05811798,0.10938192,-0.51342905,-0.45166036,-0.116038606,-0.20187148,0.6031233,-0.32597366,0.37920612,-0.45112684,-0.17107633,0.26487815,-0.011631457,0.10767788,-0.047983427,-0.10109173,-0.0012028099,-0.12264465,0.0051955353,-0.008212732,-0.06514564,-0.054864883,0.0,0.06270899,-0.0293067,-0.060066093,0.005970099,-0.32547122,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.009089767,-0.0021156901,0.038366213,-0.007854475,0.0,-0.1710867,0.124400556,0.0,0.0,-0.047564108,-0.07612823,0.0,-0.01314275,-0.13880171,0.0134300245,0.104385644,-0.043983657,-0.09483427,0.0
-0.24602123,-0.41878176,-0.056453034,-0.026566891,-0.07365418,-0.0121070165,0.317349,0.13457304,-0.17346674,-0.25902334,-1.109738,-0.3099103,0.12213671,-0.4546953,-0.2021737,-0.28978786,0.04239931,0.48182335,-0.31946445,-0.065397024,-0.12443857,0.06271337,0.013198018,0.011391697,0.08290979,0.07930049,0.0,0.08532945,0.076914676,-0.021514015,0.009500974,0.018601574,-0.04191683,0.0,-0.0010603305,0.0044119926,0.009769031,-0.0025722126,-0.08359787,-0.0036541452,0.0,0.014966035,0.18156466,0.0,0.0,-0.0343596,0.09386854,0.0,-0.01314275,-0.041148983,-0.12785745,-0.011718627,-0.067850865,-0.18180615,0.0
-0.19167244,0.001397063,0.023420412,-0.040415052,-0.0077814497,-0.019773608,-0.496676,-0.04593025,-0.21952729,-0.3272823,-1.0416564,-0.36398277,-0.47073498,-0.44847092,-0.17873636,-0.22489981,-0.047117222,0.015629943,-0.24134499,-0.07273585,0.002226536,-0.064463064,0.005845064,-0.008212732,0.11653599,0.05724228,0.0,0.11207513,0.050352305,-0.019187137,0.00785409,0.010121373,-0.04191683,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0021156901,0.038366213,0.016710693,0.0,0.02478849,0.14741491,0.0,0.0,-0.03261738,-0.1622941,0.0,-0.01314275,-0.10227549,-0.14145336,-0.07206925,-0.033520207,0.051881924,0.0
0.29863164,-0.058053434,-0.09285403,0.092709996,-0.17032571,-0.5114883,-0.19288167,-0.312229,-0.19799897,0.23571362,-0.15168707,-0.40692925,-0.026259843,-0.5124432,-0.15385897,0.24370481,-0.14588448,-0.19545533,-0.09850506,-0.05363175,-0.20729935,-0.11256078,0.021418262,-0.008212732,-0.0404731,-0.039152604,0.0,0.08002624,-0.042020597,0.14925654,0.00785409,0.020561522,-0.0050783246,0.0,-0.016283756,0.0044119926,0.0071444577,-0.0017894951,0.02802061,-0.013445556,0.0,-0.075434804,0.08713351,0.0,0.0,0.0055422117,-0.42272,0.0,-0.0039996584,-0.06925104,0.0077761747,-0.030026048,-0.07420182,0.00740261,0.0
0.37475088,0.11725606,0.035311915,-0.044459604,0.05728562,-0.041864425,0.21714512,-0.5394069,-0.14616321,0.243421,-0.2404835,-0.44628876,0.109217495,-0.5527819,-0.22279428,0.21511391,0.036048193,-0.18984668,-0.19967355,-0.090447724,-0.023534378,0.14810418,0.0051955353,0.0010354309,-0.01934338,-0.080072805,0.0,-0.6456944,-0.044409283,-0.048852205,0.0035773255,0.020810897,-0.0050783246,0.0,-0.0010603305,0.0044119926,0.009089767,-0.015092021,0.038366213,-0.013445556,0.0,-0.08755947,0.13579376,0.0,0.0,0.00862618,-0.17868295,0.0,-0.0039996584,-0.056935556,-0.027782993,-0.00301108,-0.065955795,-0.021982789,0.0
0.14364138,-0.33291018,0.10688841,-0.024312073,-0.021366948,-0.018239578,0.30733493,-0.09654372,-0.2796098,0.03292387,0.5643286,-0.067296565,-0.2865387,-0.5893851,-0.1990119,0.1595098,0.012106038,0.027007174,-0.15167572,-0.4751912,-0.026556103,0.18414065,0.0051955353,-0.00041913497,-0.09750213,-0.074548975,0.0,-0.78613406,-0.016900074,-0.04433688,0.0035773255,0.016573321,-0.017415002,0.0,-0.0010603305,0.0018170098,0.008040944,-0.015092021,-0.08359787,-0.0066109346,0.0,0.00066738226,-0.29705694,0.0,0.0,0.02363022,-0.17872532,0.0,-0.0039996584,0.13805187,0.024986252,-0.054223288,-0.057562936,0.05272607,0.0
-0.2397105,-0.18472889,0.023045912,-0.014744663,0.0028525249,0.0013658712,0.3683255,-0.008810302,-0.25340974,-0.1438995,-0.022719037,-0.30541828,-0.30181083,-0.47345215,-0.16997059,0.04759779,-0.04246841,-0.29061785,-0.06289145,-0.1372032,-0.13748698,-0.10792525,0.0051955353,-0.008212732,-0.07583436,-0.051551595,0.0,0.08507077,-0.042450354,0.20528167,0.00785409,0.020561522,-0.017415002,0.0,-0.0010603305,0.0044119926,0.008040944,-0.0021156901,0.038366213,-0.019625613,0.0,-0.1710867,0.13269097,0.0,0.0,0.023314003,-0.4909989,0.0,-0.01314275,-0.0637567,0.03242316,0.11619567,0.16645049,0.02838238,0.0
-0.21179958,-0.21782397,-0.41842154,0.07030589,0.0040387795,-0.048287712,0.24708648,0.1199737,-0.09354239,-0.18884283,-0.018309157,-0.40224516,0.31121248,-0.574605,-0.15183091,0.05817554,-0.031852745,-0.2656908,0.16562961,-0.11208566,-0.1392322,-0.08317512,-0.114737146,-0.00041913497,-0.09100977,0.080931604,0.0,0.073059276,-0.058806065,-0.0606685,0.00785409,0.020561522,-0.017415002,0.0,-0.0010603305,0.0018170098,-0.29115242,-0.012230818,0.027777229,-0.014304569,0.0,0.041198485,-0.44179574,0.0,0.0,-0.027907247,-0.21529092,0.0,-0.01314275,-0.044381205,0.00025004148,-0.054223288,-0.032577395,0.03052193,0.0
-0.31782004,-0.2773382,0.07579102,-0.03481684,-0.016487041,0.0049833693,0.35833505,-0.12549786,-0.1490862,-0.32943273,0.0016873516,-0.3544934,-0.29780746,-0.4955262,-0.2139584,0.20819713,-0.039496206,-0.24050918,-0.16660833,0.50967896,-0.13128124,0.089258306,0.004706258,0.0023726316,-0.06514564,-0.10197289,0.0,0.09903897,-0.038402233,-0.04801009,0.00785409,0.02368794,-0.0050783246,0.0,-0.0010603305,-0.05751496,0.008040944,-0.0021156901,-0.055317007,-0.019625613,0.0,0.056705646,-0.3595783,0.0,0.0,0.03373634,0.09135997,0.0,-0.01314275,-0.0637567,-0.003914904,-0.042702846,-0.054215945,0.033122797,0.0
0.36798796,0.14397866,0.066539235,-0.0064508095,-0.057826303,-0.023090085,0.3128593,0.11976488,-0.19037993,0.37699637,-0.22424723,-0.41170388,-0.3511314,0.991979,0.42070854,0.07149722,-0.011779813,-0.6605686,-0.06941156,-0.17330512,0.12136145,-0.08396246,0.013198018,-0.008212732,-0.047602948,0.064313926,0.0,0.10016378,-0.045362484,-0.033213094,0.00785409,0.021780888,-0.007399089,0.0,-0.0010603305,0.003227903,0.008040944,-0.0025722126,0.038366213,-0.013445556,0.0,-0.15851489,0.06660719,0.0,0.0,-0.033398516,-0.1708914,0.0,-0.0039996584,-0.07242922,0.00829836,-0.06218677,-0.030160751,-0.07598202,0.0
